lambda  n   fit
5.023199999999999932e+02 -5.325000000000000000e+01 0.000000000000000000e+00
5.023899999999999864e+02 8.396999999999999886e+01 0.000000000000000000e+00
5.024499999999999886e+02 -3.890999999999999659e+01 0.000000000000000000e+00
5.025199999999999818e+02 -2.049999999999999822e+00 0.000000000000000000e+00
5.025799999999999841e+02 2.048000000000000043e+01 0.000000000000000000e+00
5.026499999999999773e+02 -1.228999999999999915e+01 0.000000000000000000e+00
5.027099999999999795e+02 -6.143999999999999773e+01 0.000000000000000000e+00
5.027799999999999727e+02 1.842999999999999972e+01 0.000000000000000000e+00
5.028399999999999750e+02 1.433999999999999986e+01 0.000000000000000000e+00
5.029100000000000250e+02 5.529999999999999716e+01 0.000000000000000000e+00
5.029700000000000273e+02 -1.617899999999999920e+02 0.000000000000000000e+00
5.030400000000000205e+02 -3.277000000000000313e+01 0.000000000000000000e+00
5.031000000000000227e+02 2.253000000000000114e+01 0.000000000000000000e+00
5.031700000000000159e+02 4.096000000000000085e+01 0.000000000000000000e+00
5.032300000000000182e+02 3.277000000000000313e+01 0.000000000000000000e+00
5.033000000000000114e+02 4.099999999999999645e+00 0.000000000000000000e+00
5.033700000000000045e+02 -4.099999999999999645e+00 0.000000000000000000e+00
5.034300000000000068e+02 8.806000000000000227e+01 0.000000000000000000e+00
5.035000000000000000e+02 -3.685999999999999943e+01 0.000000000000000000e+00
5.035600000000000023e+02 1.637999999999999901e+01 0.000000000000000000e+00
5.036299999999999955e+02 -3.482000000000000028e+01 0.000000000000000000e+00
5.036899999999999977e+02 2.662000000000000099e+01 0.000000000000000000e+00
5.037599999999999909e+02 4.300999999999999801e+01 0.000000000000000000e+00
5.038199999999999932e+02 8.189999999999999503e+00 0.000000000000000000e+00
5.038899999999999864e+02 3.482000000000000028e+01 0.000000000000000000e+00
5.039499999999999886e+02 -3.277000000000000313e+01 0.000000000000000000e+00
5.040199999999999818e+02 1.085400000000000063e+02 0.000000000000000000e+00
5.040799999999999841e+02 4.914999999999999858e+01 0.000000000000000000e+00
5.041499999999999773e+02 1.228999999999999915e+01 0.000000000000000000e+00
5.042099999999999795e+02 2.662000000000000099e+01 0.000000000000000000e+00
5.042799999999999727e+02 -5.939000000000000057e+01 0.000000000000000000e+00
5.043399999999999750e+02 8.189999999999999503e+00 0.000000000000000000e+00
5.044100000000000250e+02 -3.482000000000000028e+01 0.000000000000000000e+00
5.044700000000000273e+02 -2.457999999999999829e+01 0.000000000000000000e+00
5.045400000000000205e+02 -5.120000000000000284e+01 0.000000000000000000e+00
5.046000000000000227e+02 5.529999999999999716e+01 0.000000000000000000e+00
5.046700000000000159e+02 1.842999999999999972e+01 0.000000000000000000e+00
5.047300000000000182e+02 4.710000000000000142e+01 0.000000000000000000e+00
5.048000000000000114e+02 -1.146899999999999977e+02 0.000000000000000000e+00
5.048600000000000136e+02 -4.914999999999999858e+01 0.000000000000000000e+00
5.049300000000000068e+02 8.189999999999999503e+00 0.000000000000000000e+00
5.049900000000000091e+02 -3.890999999999999659e+01 0.000000000000000000e+00
5.050600000000000023e+02 3.685999999999999943e+01 0.000000000000000000e+00
5.051200000000000045e+02 9.010999999999999943e+01 0.000000000000000000e+00
5.051899999999999977e+02 -3.890999999999999659e+01 0.000000000000000000e+00
5.052500000000000000e+02 -5.325000000000000000e+01 0.000000000000000000e+00
5.053199999999999932e+02 6.139999999999999680e+00 0.000000000000000000e+00
5.053799999999999955e+02 -9.215999999999999659e+01 0.000000000000000000e+00
5.054499999999999886e+02 -1.228999999999999915e+01 0.000000000000000000e+00
5.055099999999999909e+02 6.757999999999999829e+01 0.000000000000000000e+00
5.055799999999999841e+02 8.189999999999999503e+00 0.000000000000000000e+00
5.056399999999999864e+02 -1.433999999999999986e+01 0.000000000000000000e+00
5.057099999999999795e+02 -6.757999999999999829e+01 0.000000000000000000e+00
5.057699999999999818e+02 -7.781999999999999318e+01 0.000000000000000000e+00
5.058399999999999750e+02 -2.457999999999999829e+01 0.000000000000000000e+00
5.058999999999999773e+02 -1.064899999999999949e+02 0.000000000000000000e+00
5.059700000000000273e+02 3.277000000000000313e+01 0.000000000000000000e+00
5.060299999999999727e+02 -5.529999999999999716e+01 0.000000000000000000e+00
5.061000000000000227e+02 -8.189999999999999503e+00 0.000000000000000000e+00
5.061600000000000250e+02 -4.506000000000000227e+01 0.000000000000000000e+00
5.062300000000000182e+02 5.529999999999999716e+01 0.000000000000000000e+00
5.062900000000000205e+02 -4.099999999999999645e+00 0.000000000000000000e+00
5.063600000000000136e+02 -2.048000000000000043e+01 0.000000000000000000e+00
5.064200000000000159e+02 6.143999999999999773e+01 0.000000000000000000e+00
5.064900000000000091e+02 -4.096000000000000085e+01 0.000000000000000000e+00
5.065500000000000114e+02 1.842999999999999972e+01 0.000000000000000000e+00
5.066200000000000045e+02 2.457999999999999829e+01 0.000000000000000000e+00
5.066800000000000068e+02 4.914999999999999858e+01 0.000000000000000000e+00
5.067500000000000000e+02 2.457999999999999829e+01 0.000000000000000000e+00
5.068100000000000023e+02 -2.048000000000000043e+01 0.000000000000000000e+00
5.068700000000000045e+02 -9.215999999999999659e+01 0.000000000000000000e+00
5.069399999999999977e+02 -4.710000000000000142e+01 0.000000000000000000e+00
5.070000000000000000e+02 3.277000000000000313e+01 0.000000000000000000e+00
5.070699999999999932e+02 -5.939000000000000057e+01 0.000000000000000000e+00
5.071299999999999955e+02 -3.277000000000000313e+01 0.000000000000000000e+00
5.071999999999999886e+02 -9.215999999999999659e+01 0.000000000000000000e+00
5.072599999999999909e+02 3.277000000000000313e+01 0.000000000000000000e+00
5.073299999999999841e+02 -4.914999999999999858e+01 0.000000000000000000e+00
5.073899999999999864e+02 -2.253000000000000114e+01 0.000000000000000000e+00
5.074599999999999795e+02 -4.710000000000000142e+01 0.000000000000000000e+00
5.075199999999999818e+02 1.433999999999999986e+01 0.000000000000000000e+00
5.075899999999999750e+02 -2.049999999999999822e+00 0.000000000000000000e+00
5.076499999999999773e+02 8.601000000000000512e+01 0.000000000000000000e+00
5.077200000000000273e+02 -2.457999999999999829e+01 0.000000000000000000e+00
5.077799999999999727e+02 -2.048000000000000043e+01 0.000000000000000000e+00
5.078500000000000227e+02 6.757999999999999829e+01 0.000000000000000000e+00
5.079100000000000250e+02 1.228999999999999915e+01 0.000000000000000000e+00
5.079700000000000273e+02 3.277000000000000313e+01 0.000000000000000000e+00
5.080400000000000205e+02 5.939000000000000057e+01 0.000000000000000000e+00
5.081000000000000227e+02 -2.457999999999999829e+01 0.000000000000000000e+00
5.081700000000000159e+02 8.189999999999999503e+00 0.000000000000000000e+00
5.082300000000000182e+02 8.601000000000000512e+01 0.000000000000000000e+00
5.083000000000000114e+02 -6.139999999999999680e+00 0.000000000000000000e+00
5.083600000000000136e+02 -3.277000000000000313e+01 0.000000000000000000e+00
5.084300000000000068e+02 1.637999999999999901e+01 0.000000000000000000e+00
5.084900000000000091e+02 -1.024000000000000021e+01 0.000000000000000000e+00
5.085600000000000023e+02 3.890999999999999659e+01 0.000000000000000000e+00
5.086200000000000045e+02 -2.048000000000000043e+01 0.000000000000000000e+00
5.086899999999999977e+02 -7.576999999999999602e+01 0.000000000000000000e+00
5.087500000000000000e+02 1.842999999999999972e+01 0.000000000000000000e+00
5.088100000000000023e+02 -7.373000000000000398e+01 0.000000000000000000e+00
5.088799999999999955e+02 1.433999999999999986e+01 0.000000000000000000e+00
5.089399999999999977e+02 -5.529999999999999716e+01 0.000000000000000000e+00
5.090099999999999909e+02 -1.228999999999999915e+01 0.000000000000000000e+00
5.090699999999999932e+02 8.189999999999999503e+00 0.000000000000000000e+00
5.091399999999999864e+02 7.781999999999999318e+01 0.000000000000000000e+00
5.091999999999999886e+02 1.167300000000000040e+02 0.000000000000000000e+00
5.092699999999999818e+02 -6.139999999999999680e+00 0.000000000000000000e+00
5.093299999999999841e+02 2.049999999999999822e+00 0.000000000000000000e+00
5.093899999999999864e+02 -3.890999999999999659e+01 0.000000000000000000e+00
5.094599999999999795e+02 -9.420999999999999375e+01 0.000000000000000000e+00
5.095199999999999818e+02 -6.349000000000000199e+01 0.000000000000000000e+00
5.095899999999999750e+02 -2.662000000000000099e+01 0.000000000000000000e+00
5.096499999999999773e+02 5.325000000000000000e+01 0.000000000000000000e+00
5.097200000000000273e+02 -1.842999999999999972e+01 0.000000000000000000e+00
5.097799999999999727e+02 2.662000000000000099e+01 0.000000000000000000e+00
5.098500000000000227e+02 -4.300999999999999801e+01 0.000000000000000000e+00
5.099100000000000250e+02 3.071999999999999886e+01 0.000000000000000000e+00
5.099700000000000273e+02 4.506000000000000227e+01 0.000000000000000000e+00
5.100400000000000205e+02 -7.987000000000000455e+01 0.000000000000000000e+00
5.101000000000000227e+02 7.576999999999999602e+01 0.000000000000000000e+00
5.101700000000000159e+02 6.139999999999999680e+00 0.000000000000000000e+00
5.102300000000000182e+02 5.529999999999999716e+01 0.000000000000000000e+00
5.103000000000000114e+02 -1.637999999999999901e+01 0.000000000000000000e+00
5.103600000000000136e+02 1.228999999999999915e+01 0.000000000000000000e+00
5.104200000000000159e+02 -5.529999999999999716e+01 0.000000000000000000e+00
5.104900000000000091e+02 -1.044500000000000028e+02 0.000000000000000000e+00
5.105500000000000114e+02 2.867000000000000171e+01 0.000000000000000000e+00
5.106200000000000045e+02 2.253000000000000114e+01 0.000000000000000000e+00
5.106800000000000068e+02 -1.433999999999999986e+01 0.000000000000000000e+00
5.107500000000000000e+02 1.454099999999999966e+02 0.000000000000000000e+00
5.108100000000000023e+02 -7.987000000000000455e+01 0.000000000000000000e+00
5.108799999999999955e+02 3.890999999999999659e+01 0.000000000000000000e+00
5.109399999999999977e+02 3.685999999999999943e+01 0.000000000000000000e+00
5.110000000000000000e+02 -8.806000000000000227e+01 0.000000000000000000e+00
5.110699999999999932e+02 1.228999999999999915e+01 0.000000000000000000e+00
5.111299999999999955e+02 1.024000000000000021e+01 0.000000000000000000e+00
5.111999999999999886e+02 -4.099999999999999645e+00 0.000000000000000000e+00
5.112599999999999909e+02 -4.099999999999999645e+00 0.000000000000000000e+00
5.113199999999999932e+02 7.168000000000000682e+01 0.000000000000000000e+00
5.113899999999999864e+02 -3.071999999999999886e+01 0.000000000000000000e+00
5.114499999999999886e+02 1.433999999999999986e+01 0.000000000000000000e+00
5.115199999999999818e+02 1.228999999999999915e+01 0.000000000000000000e+00
5.115799999999999841e+02 4.096000000000000085e+01 0.000000000000000000e+00
5.116499999999999773e+02 1.433999999999999986e+01 0.000000000000000000e+00
5.117099999999999795e+02 5.734000000000000341e+01 0.000000000000000000e+00
5.117699999999999818e+02 -1.842999999999999972e+01 0.000000000000000000e+00
5.118399999999999750e+02 -8.806000000000000227e+01 0.000000000000000000e+00
5.118999999999999773e+02 5.939000000000000057e+01 0.000000000000000000e+00
5.119700000000000273e+02 -5.325000000000000000e+01 0.000000000000000000e+00
5.120299999999999727e+02 -4.506000000000000227e+01 0.000000000000000000e+00
5.120900000000000318e+02 -4.099999999999999645e+00 0.000000000000000000e+00
5.121599999999999682e+02 -7.168000000000000682e+01 0.000000000000000000e+00
5.122200000000000273e+02 4.300999999999999801e+01 0.000000000000000000e+00
5.122899999999999636e+02 -3.071999999999999886e+01 0.000000000000000000e+00
5.123500000000000227e+02 1.024000000000000021e+01 0.000000000000000000e+00
5.124199999999999591e+02 -5.939000000000000057e+01 0.000000000000000000e+00
5.124800000000000182e+02 2.867000000000000171e+01 0.000000000000000000e+00
5.125399999999999636e+02 1.842999999999999972e+01 0.000000000000000000e+00
5.126100000000000136e+02 2.049999999999999822e+00 0.000000000000000000e+00
5.126699999999999591e+02 -2.867000000000000171e+01 0.000000000000000000e+00
5.127400000000000091e+02 -2.867000000000000171e+01 0.000000000000000000e+00
5.127999999999999545e+02 -6.349000000000000199e+01 0.000000000000000000e+00
5.128600000000000136e+02 6.554000000000000625e+01 0.000000000000000000e+00
5.129299999999999500e+02 5.529999999999999716e+01 0.000000000000000000e+00
5.129900000000000091e+02 4.710000000000000142e+01 0.000000000000000000e+00
5.130599999999999454e+02 -5.939000000000000057e+01 0.000000000000000000e+00
5.131200000000000045e+02 -1.331200000000000045e+02 0.000000000000000000e+00
5.131799999999999500e+02 6.349000000000000199e+01 0.000000000000000000e+00
5.132500000000000000e+02 -2.867000000000000171e+01 0.000000000000000000e+00
5.133099999999999454e+02 -6.757999999999999829e+01 0.000000000000000000e+00
5.133799999999999955e+02 -1.003499999999999943e+02 0.000000000000000000e+00
5.134400000000000546e+02 0.000000000000000000e+00 0.000000000000000000e+00
5.135000000000000000e+02 -9.010999999999999943e+01 0.000000000000000000e+00
5.135700000000000500e+02 1.105900000000000034e+02 0.000000000000000000e+00
5.136299999999999955e+02 9.625000000000000000e+01 0.000000000000000000e+00
5.136900000000000546e+02 4.300999999999999801e+01 0.000000000000000000e+00
5.137599999999999909e+02 0.000000000000000000e+00 0.000000000000000000e+00
5.138200000000000500e+02 2.867000000000000171e+01 0.000000000000000000e+00
5.138899999999999864e+02 -6.139999999999999680e+00 0.000000000000000000e+00
5.139500000000000455e+02 -7.781999999999999318e+01 0.000000000000000000e+00
5.140099999999999909e+02 3.890999999999999659e+01 0.000000000000000000e+00
5.140800000000000409e+02 -2.049999999999999822e+00 0.000000000000000000e+00
5.141399999999999864e+02 -6.139999999999999680e+00 0.000000000000000000e+00
5.142100000000000364e+02 -8.189999999999999503e+00 0.000000000000000000e+00
5.142699999999999818e+02 1.433999999999999986e+01 0.000000000000000000e+00
5.143300000000000409e+02 -7.373000000000000398e+01 0.000000000000000000e+00
5.143999999999999773e+02 -1.044500000000000028e+02 0.000000000000000000e+00
5.144600000000000364e+02 1.024000000000000021e+01 0.000000000000000000e+00
5.145299999999999727e+02 3.071999999999999886e+01 0.000000000000000000e+00
5.145900000000000318e+02 2.048000000000000043e+01 0.000000000000000000e+00
5.146499999999999773e+02 2.662000000000000099e+01 0.000000000000000000e+00
5.147200000000000273e+02 3.277000000000000313e+01 0.000000000000000000e+00
5.147799999999999727e+02 9.010999999999999943e+01 0.000000000000000000e+00
5.148400000000000318e+02 3.277000000000000313e+01 0.000000000000000000e+00
5.149099999999999682e+02 3.071999999999999886e+01 0.000000000000000000e+00
5.149700000000000273e+02 -3.685999999999999943e+01 0.000000000000000000e+00
5.150399999999999636e+02 3.685999999999999943e+01 0.000000000000000000e+00
5.151000000000000227e+02 -4.300999999999999801e+01 0.000000000000000000e+00
5.151599999999999682e+02 -2.662000000000000099e+01 0.000000000000000000e+00
5.152300000000000182e+02 8.192000000000000171e+01 0.000000000000000000e+00
5.152899999999999636e+02 1.842999999999999972e+01 0.000000000000000000e+00
5.153500000000000227e+02 -3.890999999999999659e+01 0.000000000000000000e+00
5.154199999999999591e+02 2.867000000000000171e+01 0.000000000000000000e+00
5.154800000000000182e+02 6.143999999999999773e+01 0.000000000000000000e+00
5.155399999999999636e+02 3.482000000000000028e+01 0.000000000000000000e+00
5.156100000000000136e+02 2.867000000000000171e+01 0.000000000000000000e+00
5.156699999999999591e+02 -3.277000000000000313e+01 0.000000000000000000e+00
5.157400000000000091e+02 -1.842999999999999972e+01 0.000000000000000000e+00
5.157999999999999545e+02 2.253000000000000114e+01 0.000000000000000000e+00
5.158600000000000136e+02 -3.890999999999999659e+01 0.000000000000000000e+00
5.159299999999999500e+02 -4.300999999999999801e+01 0.000000000000000000e+00
5.159900000000000091e+02 4.710000000000000142e+01 0.000000000000000000e+00
5.160499999999999545e+02 -5.529999999999999716e+01 0.000000000000000000e+00
5.161200000000000045e+02 5.120000000000000284e+01 0.000000000000000000e+00
