lambda  n   fit
6.362699999999999818e+02 2.170800000000000125e+02 0.000000000000000000e+00
6.363200000000000500e+02 6.349000000000000199e+01 0.000000000000000000e+00
6.363600000000000136e+02 -2.457999999999999829e+01 0.000000000000000000e+00
6.364099999999999682e+02 5.734000000000000341e+01 0.000000000000000000e+00
6.364500000000000455e+02 1.679300000000000068e+02 0.000000000000000000e+00
6.365000000000000000e+02 4.914999999999999858e+01 0.000000000000000000e+00
6.365399999999999636e+02 1.249300000000000068e+02 0.000000000000000000e+00
6.365900000000000318e+02 -3.482000000000000028e+01 0.000000000000000000e+00
6.366299999999999955e+02 1.105900000000000034e+02 0.000000000000000000e+00
6.366799999999999500e+02 3.890999999999999659e+01 0.000000000000000000e+00
6.367300000000000182e+02 1.822700000000000102e+02 0.000000000000000000e+00
6.367699999999999818e+02 1.945600000000000023e+02 0.000000000000000000e+00
6.368200000000000500e+02 2.049999999999999822e+00 0.000000000000000000e+00
6.368600000000000136e+02 1.433600000000000136e+02 0.000000000000000000e+00
6.369099999999999682e+02 0.000000000000000000e+00 0.000000000000000000e+00
6.369500000000000455e+02 1.392599999999999909e+02 0.000000000000000000e+00
6.370000000000000000e+02 1.064899999999999949e+02 0.000000000000000000e+00
6.370399999999999636e+02 -1.842999999999999972e+01 0.000000000000000000e+00
6.370900000000000318e+02 1.843199999999999932e+02 0.000000000000000000e+00
6.371299999999999955e+02 1.044500000000000028e+02 0.000000000000000000e+00
6.371799999999999500e+02 2.068400000000000034e+02 0.000000000000000000e+00
6.372200000000000273e+02 1.228799999999999955e+02 0.000000000000000000e+00
6.372699999999999818e+02 -3.482000000000000028e+01 0.000000000000000000e+00
6.373099999999999454e+02 3.685999999999999943e+01 0.000000000000000000e+00
6.373600000000000136e+02 3.685999999999999943e+01 0.000000000000000000e+00
6.374099999999999682e+02 7.987000000000000455e+01 0.000000000000000000e+00
6.374500000000000455e+02 -6.139999999999999680e+00 0.000000000000000000e+00
6.375000000000000000e+02 1.433600000000000136e+02 0.000000000000000000e+00
6.375399999999999636e+02 1.433600000000000136e+02 0.000000000000000000e+00
6.375900000000000318e+02 5.939000000000000057e+01 0.000000000000000000e+00
6.376299999999999955e+02 1.003499999999999943e+02 0.000000000000000000e+00
6.376799999999999500e+02 3.685999999999999943e+01 0.000000000000000000e+00
6.377200000000000273e+02 1.740800000000000125e+02 0.000000000000000000e+00
6.377699999999999818e+02 1.003499999999999943e+02 0.000000000000000000e+00
6.378099999999999454e+02 1.024000000000000021e+01 0.000000000000000000e+00
6.378600000000000136e+02 8.396999999999999886e+01 0.000000000000000000e+00
6.378999999999999773e+02 9.829999999999999716e+01 0.000000000000000000e+00
6.379500000000000455e+02 7.781999999999999318e+01 0.000000000000000000e+00
6.379900000000000091e+02 2.048000000000000043e+01 0.000000000000000000e+00
6.380399999999999636e+02 7.168000000000000682e+01 0.000000000000000000e+00
6.380800000000000409e+02 1.003499999999999943e+02 0.000000000000000000e+00
6.381299999999999955e+02 1.535999999999999943e+02 0.000000000000000000e+00
6.381699999999999591e+02 4.099999999999999645e+00 0.000000000000000000e+00
6.382200000000000273e+02 2.764800000000000182e+02 0.000000000000000000e+00
6.382599999999999909e+02 2.253000000000000114e+01 0.000000000000000000e+00
6.383099999999999454e+02 -3.685999999999999943e+01 0.000000000000000000e+00
6.383500000000000227e+02 3.071999999999999886e+01 0.000000000000000000e+00
6.383999999999999773e+02 1.105900000000000034e+02 0.000000000000000000e+00
6.384500000000000455e+02 1.515500000000000114e+02 0.000000000000000000e+00
6.384900000000000091e+02 3.071999999999999886e+01 0.000000000000000000e+00
6.385399999999999636e+02 9.420999999999999375e+01 0.000000000000000000e+00
6.385800000000000409e+02 7.576999999999999602e+01 0.000000000000000000e+00
6.386299999999999955e+02 8.189999999999999503e+00 0.000000000000000000e+00
6.386699999999999591e+02 7.373000000000000398e+01 0.000000000000000000e+00
6.387200000000000273e+02 -3.685999999999999943e+01 0.000000000000000000e+00
6.387599999999999909e+02 9.625000000000000000e+01 0.000000000000000000e+00
6.388099999999999454e+02 5.120000000000000284e+01 0.000000000000000000e+00
6.388500000000000227e+02 1.167300000000000040e+02 0.000000000000000000e+00
6.388999999999999773e+02 1.003499999999999943e+02 0.000000000000000000e+00
6.389400000000000546e+02 1.535999999999999943e+02 0.000000000000000000e+00
6.389900000000000091e+02 1.535999999999999943e+02 0.000000000000000000e+00
6.390299999999999727e+02 1.781699999999999875e+02 0.000000000000000000e+00
6.390800000000000409e+02 4.710000000000000142e+01 0.000000000000000000e+00
6.391200000000000045e+02 1.064899999999999949e+02 0.000000000000000000e+00
6.391699999999999591e+02 -6.554000000000000625e+01 0.000000000000000000e+00
6.392100000000000364e+02 9.010999999999999943e+01 0.000000000000000000e+00
6.392599999999999909e+02 1.085400000000000063e+02 0.000000000000000000e+00
6.392999999999999545e+02 1.249300000000000068e+02 0.000000000000000000e+00
6.393500000000000227e+02 5.120000000000000284e+01 0.000000000000000000e+00
6.393899999999999864e+02 1.454099999999999966e+02 0.000000000000000000e+00
6.394400000000000546e+02 1.556500000000000057e+02 0.000000000000000000e+00
6.394800000000000182e+02 1.290200000000000102e+02 0.000000000000000000e+00
6.395299999999999727e+02 6.143999999999999773e+01 0.000000000000000000e+00
6.395700000000000500e+02 7.781999999999999318e+01 0.000000000000000000e+00
6.396200000000000045e+02 1.433999999999999986e+01 0.000000000000000000e+00
6.396599999999999682e+02 9.215999999999999659e+01 0.000000000000000000e+00
6.397000000000000455e+02 0.000000000000000000e+00 0.000000000000000000e+00
6.397500000000000000e+02 4.099999999999999645e+00 0.000000000000000000e+00
6.397899999999999636e+02 8.192000000000000171e+01 0.000000000000000000e+00
6.398400000000000318e+02 -3.277000000000000313e+01 0.000000000000000000e+00
6.398799999999999955e+02 1.249300000000000068e+02 0.000000000000000000e+00
6.399299999999999500e+02 4.506000000000000227e+01 0.000000000000000000e+00
6.399700000000000273e+02 8.396999999999999886e+01 0.000000000000000000e+00
6.400199999999999818e+02 1.167300000000000040e+02 0.000000000000000000e+00
6.400599999999999454e+02 1.495000000000000000e+02 0.000000000000000000e+00
6.401100000000000136e+02 1.249300000000000068e+02 0.000000000000000000e+00
6.401499999999999773e+02 -5.734000000000000341e+01 0.000000000000000000e+00
6.402000000000000455e+02 1.310699999999999932e+02 0.000000000000000000e+00
6.402400000000000091e+02 1.637999999999999901e+01 0.000000000000000000e+00
6.402899999999999636e+02 1.863700000000000045e+02 0.000000000000000000e+00
6.403300000000000409e+02 2.600899999999999750e+02 0.000000000000000000e+00
6.403799999999999955e+02 -4.300999999999999801e+01 0.000000000000000000e+00
6.404199999999999591e+02 6.139999999999999680e+00 0.000000000000000000e+00
6.404700000000000273e+02 1.167300000000000040e+02 0.000000000000000000e+00
6.405099999999999909e+02 6.757999999999999829e+01 0.000000000000000000e+00
6.405599999999999454e+02 1.351699999999999875e+02 0.000000000000000000e+00
6.406000000000000227e+02 1.187800000000000011e+02 0.000000000000000000e+00
6.406499999999999773e+02 9.010999999999999943e+01 0.000000000000000000e+00
6.406900000000000546e+02 1.454099999999999966e+02 0.000000000000000000e+00
6.407300000000000182e+02 9.829999999999999716e+01 0.000000000000000000e+00
6.407799999999999727e+02 6.554000000000000625e+01 0.000000000000000000e+00
6.408200000000000500e+02 9.420999999999999375e+01 0.000000000000000000e+00
6.408700000000000045e+02 -1.433600000000000136e+02 0.000000000000000000e+00
6.409099999999999682e+02 9.215999999999999659e+01 0.000000000000000000e+00
6.409600000000000364e+02 1.433999999999999986e+01 0.000000000000000000e+00
6.410000000000000000e+02 1.105900000000000034e+02 0.000000000000000000e+00
6.410499999999999545e+02 1.187800000000000011e+02 0.000000000000000000e+00
6.410900000000000318e+02 7.373000000000000398e+01 0.000000000000000000e+00
6.411399999999999864e+02 1.024000000000000057e+02 0.000000000000000000e+00
6.411799999999999500e+02 1.249300000000000068e+02 0.000000000000000000e+00
6.412300000000000182e+02 5.120000000000000284e+01 0.000000000000000000e+00
6.412699999999999818e+02 3.482000000000000028e+01 0.000000000000000000e+00
6.413200000000000500e+02 9.215999999999999659e+01 0.000000000000000000e+00
6.413600000000000136e+02 1.269699999999999989e+02 0.000000000000000000e+00
6.413999999999999773e+02 1.351699999999999875e+02 0.000000000000000000e+00
6.414500000000000455e+02 1.085400000000000063e+02 0.000000000000000000e+00
6.414900000000000091e+02 2.253000000000000114e+01 0.000000000000000000e+00
6.415399999999999636e+02 1.495000000000000000e+02 0.000000000000000000e+00
6.415800000000000409e+02 1.126400000000000006e+02 0.000000000000000000e+00
6.416299999999999955e+02 4.506000000000000227e+01 0.000000000000000000e+00
6.416699999999999591e+02 9.215999999999999659e+01 0.000000000000000000e+00
6.417200000000000273e+02 7.373000000000000398e+01 0.000000000000000000e+00
6.417599999999999909e+02 2.457999999999999829e+01 0.000000000000000000e+00
6.417999999999999545e+02 8.806000000000000227e+01 0.000000000000000000e+00
6.418500000000000227e+02 1.228999999999999915e+01 0.000000000000000000e+00
6.418899999999999864e+02 5.529999999999999716e+01 0.000000000000000000e+00
6.419400000000000546e+02 1.842999999999999972e+01 0.000000000000000000e+00
6.419800000000000182e+02 -4.099999999999999645e+00 0.000000000000000000e+00
6.420299999999999727e+02 6.349000000000000199e+01 0.000000000000000000e+00
6.420700000000000500e+02 9.420999999999999375e+01 0.000000000000000000e+00
6.421200000000000045e+02 7.987000000000000455e+01 0.000000000000000000e+00
6.421599999999999682e+02 1.413100000000000023e+02 0.000000000000000000e+00
6.422000000000000455e+02 4.914999999999999858e+01 0.000000000000000000e+00
6.422500000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
6.422899999999999636e+02 4.096000000000000085e+01 0.000000000000000000e+00
6.423400000000000318e+02 1.024000000000000057e+02 0.000000000000000000e+00
6.423799999999999955e+02 1.637999999999999901e+01 0.000000000000000000e+00
6.424299999999999500e+02 8.192000000000000171e+01 0.000000000000000000e+00
6.424700000000000273e+02 -1.228799999999999955e+02 0.000000000000000000e+00
6.425199999999999818e+02 -3.685999999999999943e+01 0.000000000000000000e+00
6.425599999999999454e+02 2.048000000000000114e+02 0.000000000000000000e+00
6.426000000000000227e+02 1.228799999999999955e+02 0.000000000000000000e+00
6.426499999999999773e+02 9.829999999999999716e+01 0.000000000000000000e+00
6.426900000000000546e+02 1.392599999999999909e+02 0.000000000000000000e+00
6.427400000000000091e+02 9.625000000000000000e+01 0.000000000000000000e+00
6.427799999999999727e+02 2.253000000000000114e+01 0.000000000000000000e+00
6.428300000000000409e+02 5.529999999999999716e+01 0.000000000000000000e+00
6.428700000000000045e+02 9.420999999999999375e+01 0.000000000000000000e+00
6.429099999999999682e+02 1.617899999999999920e+02 0.000000000000000000e+00
6.429600000000000364e+02 1.413100000000000023e+02 0.000000000000000000e+00
6.430000000000000000e+02 7.781999999999999318e+01 0.000000000000000000e+00
6.430499999999999545e+02 4.914999999999999858e+01 0.000000000000000000e+00
6.430900000000000318e+02 8.189999999999999503e+00 0.000000000000000000e+00
6.431399999999999864e+02 9.420999999999999375e+01 0.000000000000000000e+00
6.431799999999999500e+02 9.829999999999999716e+01 0.000000000000000000e+00
6.432200000000000273e+02 3.685999999999999943e+01 0.000000000000000000e+00
6.432699999999999818e+02 4.506000000000000227e+01 0.000000000000000000e+00
6.433099999999999454e+02 1.249300000000000068e+02 0.000000000000000000e+00
6.433600000000000136e+02 5.325000000000000000e+01 0.000000000000000000e+00
6.433999999999999773e+02 4.300999999999999801e+01 0.000000000000000000e+00
6.434500000000000455e+02 5.734000000000000341e+01 0.000000000000000000e+00
6.434900000000000091e+02 6.139999999999999680e+00 0.000000000000000000e+00
6.435299999999999727e+02 1.658899999999999864e+02 0.000000000000000000e+00
6.435800000000000409e+02 1.187800000000000011e+02 0.000000000000000000e+00
6.436200000000000045e+02 1.167300000000000040e+02 0.000000000000000000e+00
6.436699999999999591e+02 1.044500000000000028e+02 0.000000000000000000e+00
6.437100000000000364e+02 9.420999999999999375e+01 0.000000000000000000e+00
6.437500000000000000e+02 -2.048000000000000043e+01 0.000000000000000000e+00
6.437999999999999545e+02 2.314199999999999875e+02 0.000000000000000000e+00
6.438400000000000318e+02 7.373000000000000398e+01 0.000000000000000000e+00
6.438899999999999864e+02 3.071999999999999886e+01 0.000000000000000000e+00
6.439299999999999500e+02 1.679300000000000068e+02 0.000000000000000000e+00
6.439700000000000273e+02 1.699799999999999898e+02 0.000000000000000000e+00
6.440199999999999818e+02 1.679300000000000068e+02 0.000000000000000000e+00
6.440599999999999454e+02 -7.373000000000000398e+01 0.000000000000000000e+00
6.441100000000000136e+02 2.211800000000000068e+02 0.000000000000000000e+00
6.441499999999999773e+02 1.515500000000000114e+02 0.000000000000000000e+00
6.441900000000000546e+02 1.842999999999999972e+01 0.000000000000000000e+00
6.442400000000000091e+02 8.396999999999999886e+01 0.000000000000000000e+00
6.442799999999999727e+02 -1.228999999999999915e+01 0.000000000000000000e+00
6.443300000000000409e+02 9.625000000000000000e+01 0.000000000000000000e+00
6.443700000000000045e+02 7.576999999999999602e+01 0.000000000000000000e+00
6.444199999999999591e+02 7.168000000000000682e+01 0.000000000000000000e+00
6.444600000000000364e+02 6.962999999999999545e+01 0.000000000000000000e+00
6.445000000000000000e+02 1.699799999999999898e+02 0.000000000000000000e+00
6.445499999999999545e+02 1.351699999999999875e+02 0.000000000000000000e+00
6.445900000000000318e+02 7.781999999999999318e+01 0.000000000000000000e+00
6.446299999999999955e+02 1.167300000000000040e+02 0.000000000000000000e+00
6.446799999999999500e+02 5.939000000000000057e+01 0.000000000000000000e+00
6.447200000000000273e+02 8.601000000000000512e+01 0.000000000000000000e+00
6.447699999999999818e+02 9.010999999999999943e+01 0.000000000000000000e+00
6.448099999999999454e+02 9.010999999999999943e+01 0.000000000000000000e+00
6.448500000000000227e+02 5.734000000000000341e+01 0.000000000000000000e+00
6.448999999999999773e+02 6.962999999999999545e+01 0.000000000000000000e+00
6.449400000000000546e+02 1.843199999999999932e+02 0.000000000000000000e+00
6.449900000000000091e+02 -7.781999999999999318e+01 0.000000000000000000e+00
6.450299999999999727e+02 1.146899999999999977e+02 0.000000000000000000e+00
6.450700000000000500e+02 1.064899999999999949e+02 0.000000000000000000e+00
6.451200000000000045e+02 8.192000000000000171e+01 0.000000000000000000e+00
6.451599999999999682e+02 1.105900000000000034e+02 0.000000000000000000e+00
6.452100000000000364e+02 4.914999999999999858e+01 0.000000000000000000e+00
6.452500000000000000e+02 1.003499999999999943e+02 0.000000000000000000e+00
6.452899999999999636e+02 1.392599999999999909e+02 0.000000000000000000e+00
6.453400000000000318e+02 7.987000000000000455e+01 0.000000000000000000e+00
6.453799999999999955e+02 9.215999999999999659e+01 0.000000000000000000e+00
6.454199999999999591e+02 9.215999999999999659e+01 0.000000000000000000e+00
6.454700000000000273e+02 1.024000000000000057e+02 0.000000000000000000e+00
6.455099999999999909e+02 1.781699999999999875e+02 0.000000000000000000e+00
6.455599999999999454e+02 -1.024000000000000021e+01 0.000000000000000000e+00
6.456000000000000227e+02 1.637999999999999901e+01 0.000000000000000000e+00
6.456399999999999864e+02 -4.099999999999999645e+00 0.000000000000000000e+00
6.456900000000000546e+02 6.139999999999999680e+00 0.000000000000000000e+00
6.457300000000000182e+02 3.685999999999999943e+01 0.000000000000000000e+00
6.457699999999999818e+02 -2.867000000000000171e+01 0.000000000000000000e+00
6.458200000000000500e+02 1.904600000000000080e+02 0.000000000000000000e+00
6.458600000000000136e+02 1.843199999999999932e+02 0.000000000000000000e+00
6.459099999999999682e+02 1.392599999999999909e+02 0.000000000000000000e+00
6.459500000000000455e+02 6.139999999999999680e+00 0.000000000000000000e+00
6.459900000000000091e+02 1.024000000000000057e+02 0.000000000000000000e+00
6.460399999999999636e+02 1.925099999999999909e+02 0.000000000000000000e+00
6.460800000000000409e+02 1.454099999999999966e+02 0.000000000000000000e+00
6.461200000000000045e+02 1.290200000000000102e+02 0.000000000000000000e+00
6.461699999999999591e+02 1.126400000000000006e+02 0.000000000000000000e+00
6.462100000000000364e+02 3.685999999999999943e+01 0.000000000000000000e+00
6.462599999999999909e+02 1.843199999999999932e+02 0.000000000000000000e+00
6.462999999999999545e+02 8.601000000000000512e+01 0.000000000000000000e+00
6.463400000000000318e+02 1.249300000000000068e+02 0.000000000000000000e+00
6.463899999999999864e+02 3.890999999999999659e+01 0.000000000000000000e+00
6.464299999999999500e+02 4.300999999999999801e+01 0.000000000000000000e+00
6.464700000000000273e+02 8.396999999999999886e+01 0.000000000000000000e+00
6.465199999999999818e+02 1.228799999999999955e+02 0.000000000000000000e+00
6.465599999999999454e+02 1.167300000000000040e+02 0.000000000000000000e+00
6.466000000000000227e+02 6.962999999999999545e+01 0.000000000000000000e+00
6.466499999999999773e+02 8.396999999999999886e+01 0.000000000000000000e+00
6.466900000000000546e+02 -2.048000000000000043e+01 0.000000000000000000e+00
6.467300000000000182e+02 2.662400000000000091e+02 0.000000000000000000e+00
6.467799999999999727e+02 -3.071999999999999886e+01 0.000000000000000000e+00
6.468200000000000500e+02 5.325000000000000000e+01 0.000000000000000000e+00
6.468700000000000045e+02 7.576999999999999602e+01 0.000000000000000000e+00
6.469099999999999682e+02 5.529999999999999716e+01 0.000000000000000000e+00
6.469500000000000455e+02 5.734000000000000341e+01 0.000000000000000000e+00
6.470000000000000000e+02 2.191299999999999955e+02 0.000000000000000000e+00
6.470399999999999636e+02 1.024000000000000057e+02 0.000000000000000000e+00
6.470800000000000409e+02 1.433600000000000136e+02 0.000000000000000000e+00
6.471299999999999955e+02 1.351699999999999875e+02 0.000000000000000000e+00
6.471699999999999591e+02 2.048000000000000043e+01 0.000000000000000000e+00
6.472100000000000364e+02 4.099999999999999645e+00 0.000000000000000000e+00
6.472599999999999909e+02 1.761299999999999955e+02 0.000000000000000000e+00
6.472999999999999545e+02 1.187800000000000011e+02 0.000000000000000000e+00
6.473400000000000318e+02 1.290200000000000102e+02 0.000000000000000000e+00
6.473899999999999864e+02 1.228999999999999915e+01 0.000000000000000000e+00
6.474299999999999500e+02 4.914999999999999858e+01 0.000000000000000000e+00
6.474700000000000273e+02 8.806000000000000227e+01 0.000000000000000000e+00
6.475199999999999818e+02 1.228999999999999915e+01 0.000000000000000000e+00
6.475599999999999454e+02 5.734000000000000341e+01 0.000000000000000000e+00
6.476000000000000227e+02 1.413100000000000023e+02 0.000000000000000000e+00
6.476499999999999773e+02 1.454099999999999966e+02 0.000000000000000000e+00
6.476900000000000546e+02 -4.914999999999999858e+01 0.000000000000000000e+00
6.477300000000000182e+02 1.556500000000000057e+02 0.000000000000000000e+00
6.477799999999999727e+02 6.349000000000000199e+01 0.000000000000000000e+00
6.478200000000000500e+02 3.685999999999999943e+01 0.000000000000000000e+00
6.478600000000000136e+02 1.802199999999999989e+02 0.000000000000000000e+00
6.479099999999999682e+02 1.085400000000000063e+02 0.000000000000000000e+00
6.479500000000000455e+02 1.024000000000000021e+01 0.000000000000000000e+00
6.479900000000000091e+02 1.556500000000000057e+02 0.000000000000000000e+00
6.480399999999999636e+02 -8.189999999999999503e+00 0.000000000000000000e+00
6.480800000000000409e+02 1.884099999999999966e+02 0.000000000000000000e+00
6.481200000000000045e+02 3.031000000000000227e+02 0.000000000000000000e+00
6.481699999999999591e+02 1.617899999999999920e+02 0.000000000000000000e+00
6.482100000000000364e+02 9.215999999999999659e+01 0.000000000000000000e+00
6.482500000000000000e+02 8.806000000000000227e+01 0.000000000000000000e+00
6.482999999999999545e+02 1.392599999999999909e+02 0.000000000000000000e+00
6.483400000000000318e+02 4.914999999999999858e+01 0.000000000000000000e+00
6.483799999999999955e+02 7.987000000000000455e+01 0.000000000000000000e+00
6.484299999999999500e+02 1.904600000000000080e+02 0.000000000000000000e+00
6.484700000000000273e+02 9.829999999999999716e+01 0.000000000000000000e+00
6.485099999999999909e+02 1.617899999999999920e+02 0.000000000000000000e+00
6.485599999999999454e+02 2.457999999999999829e+01 0.000000000000000000e+00
6.486000000000000227e+02 -3.277000000000000313e+01 0.000000000000000000e+00
6.486399999999999864e+02 2.048000000000000043e+01 0.000000000000000000e+00
6.486900000000000546e+02 6.349000000000000199e+01 0.000000000000000000e+00
6.487300000000000182e+02 9.420999999999999375e+01 0.000000000000000000e+00
6.487699999999999818e+02 5.939000000000000057e+01 0.000000000000000000e+00
6.488200000000000500e+02 1.576899999999999977e+02 0.000000000000000000e+00
6.488600000000000136e+02 7.168000000000000682e+01 0.000000000000000000e+00
6.488999999999999773e+02 2.253000000000000114e+01 0.000000000000000000e+00
6.489500000000000455e+02 6.757999999999999829e+01 0.000000000000000000e+00
6.489900000000000091e+02 -3.071999999999999886e+01 0.000000000000000000e+00
6.490299999999999727e+02 1.392599999999999909e+02 0.000000000000000000e+00
6.490700000000000500e+02 1.433600000000000136e+02 0.000000000000000000e+00
6.491200000000000045e+02 1.064899999999999949e+02 0.000000000000000000e+00
6.491599999999999682e+02 1.003499999999999943e+02 0.000000000000000000e+00
6.492000000000000455e+02 4.096000000000000085e+01 0.000000000000000000e+00
6.492500000000000000e+02 2.048000000000000043e+01 0.000000000000000000e+00
6.492899999999999636e+02 -2.048000000000000043e+01 0.000000000000000000e+00
6.493300000000000409e+02 1.597400000000000091e+02 0.000000000000000000e+00
6.493799999999999955e+02 3.277000000000000313e+01 0.000000000000000000e+00
6.494199999999999591e+02 4.914999999999999858e+01 0.000000000000000000e+00
6.494600000000000364e+02 1.454099999999999966e+02 0.000000000000000000e+00
6.495099999999999909e+02 1.228799999999999955e+02 0.000000000000000000e+00
6.495499999999999545e+02 -5.120000000000000284e+01 0.000000000000000000e+00
6.495900000000000318e+02 5.325000000000000000e+01 0.000000000000000000e+00
6.496299999999999955e+02 8.192000000000000171e+01 0.000000000000000000e+00
6.496799999999999500e+02 1.064899999999999949e+02 0.000000000000000000e+00
6.497200000000000273e+02 6.554000000000000625e+01 0.000000000000000000e+00
6.497599999999999909e+02 6.349000000000000199e+01 0.000000000000000000e+00
6.498099999999999454e+02 5.939000000000000057e+01 0.000000000000000000e+00
6.498500000000000227e+02 -5.529999999999999716e+01 0.000000000000000000e+00
6.498899999999999864e+02 1.024000000000000057e+02 0.000000000000000000e+00
6.499299999999999500e+02 1.126400000000000006e+02 0.000000000000000000e+00
6.499800000000000182e+02 1.228799999999999955e+02 0.000000000000000000e+00
6.500199999999999818e+02 1.064899999999999949e+02 0.000000000000000000e+00
6.500599999999999454e+02 1.638400000000000034e+02 0.000000000000000000e+00
6.501100000000000136e+02 1.290200000000000102e+02 0.000000000000000000e+00
6.501499999999999773e+02 9.829999999999999716e+01 0.000000000000000000e+00
6.501900000000000546e+02 6.553000000000000114e+01 0.000000000000000000e+00
6.502400000000000091e+02 1.249300000000000068e+02 0.000000000000000000e+00
6.502799999999999727e+02 -4.710000000000000142e+01 0.000000000000000000e+00
6.503200000000000500e+02 2.498499999999999943e+02 0.000000000000000000e+00
6.503600000000000136e+02 1.269699999999999989e+02 0.000000000000000000e+00
6.504099999999999682e+02 1.187800000000000011e+02 0.000000000000000000e+00
6.504500000000000455e+02 1.064899999999999949e+02 0.000000000000000000e+00
6.504900000000000091e+02 9.215999999999999659e+01 0.000000000000000000e+00
6.505399999999999636e+02 6.139999999999999680e+00 0.000000000000000000e+00
6.505800000000000409e+02 1.413100000000000023e+02 0.000000000000000000e+00
6.506200000000000045e+02 5.529999999999999716e+01 0.000000000000000000e+00
6.506599999999999682e+02 7.987000000000000455e+01 0.000000000000000000e+00
6.507100000000000364e+02 9.010999999999999943e+01 0.000000000000000000e+00
6.507500000000000000e+02 2.662000000000000099e+01 0.000000000000000000e+00
6.507899999999999636e+02 1.146899999999999977e+02 0.000000000000000000e+00
6.508300000000000409e+02 -2.662000000000000099e+01 0.000000000000000000e+00
6.508799999999999955e+02 -1.024000000000000021e+01 0.000000000000000000e+00
6.509199999999999591e+02 -5.325000000000000000e+01 0.000000000000000000e+00
6.509600000000000364e+02 6.757999999999999829e+01 0.000000000000000000e+00
6.510099999999999909e+02 8.601000000000000512e+01 0.000000000000000000e+00
6.510499999999999545e+02 9.420999999999999375e+01 0.000000000000000000e+00
6.510900000000000318e+02 8.192000000000000171e+01 0.000000000000000000e+00
6.511299999999999955e+02 -3.277000000000000313e+01 0.000000000000000000e+00
6.511799999999999500e+02 7.781999999999999318e+01 0.000000000000000000e+00
6.512200000000000273e+02 1.372100000000000080e+02 0.000000000000000000e+00
6.512599999999999909e+02 1.187800000000000011e+02 0.000000000000000000e+00
6.512999999999999545e+02 -1.024000000000000021e+01 0.000000000000000000e+00
6.513500000000000227e+02 1.249300000000000068e+02 0.000000000000000000e+00
6.513899999999999864e+02 1.842999999999999972e+01 0.000000000000000000e+00
6.514299999999999500e+02 6.554000000000000625e+01 0.000000000000000000e+00
6.514800000000000182e+02 1.126400000000000006e+02 0.000000000000000000e+00
6.515199999999999818e+02 7.987000000000000455e+01 0.000000000000000000e+00
6.515599999999999454e+02 1.208299999999999983e+02 0.000000000000000000e+00
6.516000000000000227e+02 1.228799999999999955e+02 0.000000000000000000e+00
6.516499999999999773e+02 -1.024000000000000021e+01 0.000000000000000000e+00
6.516900000000000546e+02 1.208299999999999983e+02 0.000000000000000000e+00
6.517300000000000182e+02 4.506000000000000227e+01 0.000000000000000000e+00
6.517699999999999818e+02 1.740800000000000125e+02 0.000000000000000000e+00
6.518200000000000500e+02 1.228799999999999955e+02 0.000000000000000000e+00
6.518600000000000136e+02 6.553000000000000114e+01 0.000000000000000000e+00
6.518999999999999773e+02 1.576899999999999977e+02 0.000000000000000000e+00
6.519400000000000546e+02 1.535999999999999943e+02 0.000000000000000000e+00
6.519900000000000091e+02 5.120000000000000284e+01 0.000000000000000000e+00
6.520299999999999727e+02 2.867000000000000171e+01 4.056377765485802377e-319
6.520700000000000500e+02 -2.049999999999999822e+00 1.570718185223469935e-317
6.521100000000000136e+02 7.168000000000000682e+01 5.973010083857270985e-316
6.521599999999999682e+02 1.208299999999999983e+02 5.570987410342593440e-314
6.522000000000000455e+02 4.096000000000000085e+01 2.076486477953749144e-312
6.522400000000000091e+02 1.187800000000000011e+02 7.670443229659065841e-311
6.522799999999999727e+02 1.044500000000000028e+02 2.808059326138501789e-309
6.523300000000000409e+02 8.192000000000000171e+01 2.496872681726017903e-307
6.523700000000000045e+02 9.829999999999999716e+01 8.957664016153834474e-306
6.524099999999999682e+02 6.962999999999999545e+01 3.184839916011232378e-304
6.524500000000000455e+02 7.168000000000000682e+01 1.122212014752495267e-302
6.525000000000000000e+02 2.088899999999999864e+02 9.512986757493840280e-301
6.525399999999999636e+02 1.925099999999999909e+02 3.284859137743444448e-299
6.525800000000000409e+02 3.482000000000000028e+01 1.124115864394061964e-297
6.526200000000000045e+02 9.829999999999999716e+01 3.812412376716484023e-296
6.526699999999999591e+02 9.215999999999999659e+01 3.081014258443461223e-294
6.527100000000000364e+02 1.003499999999999943e+02 1.023988440773035115e-292
6.527500000000000000e+02 1.904600000000000080e+02 3.372802163544699660e-291
6.527899999999999636e+02 2.109399999999999977e+02 1.100984358411450835e-289
6.528400000000000318e+02 3.482000000000000028e+01 8.482558153508705080e-288
6.528799999999999955e+02 7.168000000000000682e+01 2.713499082789286727e-286
6.529199999999999591e+02 8.601000000000000512e+01 8.602545536060744391e-285
6.529600000000000364e+02 -2.049999999999999822e+00 2.702830112748680564e-283
6.530000000000000000e+02 1.310699999999999932e+02 8.415985627537025495e-282
6.530499999999999545e+02 9.215999999999999659e+01 6.112524679643866864e-280
6.530900000000000318e+02 1.167300000000000040e+02 1.865174262892118863e-278
6.531299999999999955e+02 1.842999999999999972e+01 5.640435927100099051e-277
6.531699999999999591e+02 8.192000000000000171e+01 1.690442464927132987e-275
6.532200000000000273e+02 7.168000000000000682e+01 1.170490501301299205e-273
