t   ch2 ch3 fit
2.484000000000001762e+00 4.000000000000000222e-01 -8.000000000000000000e+00 1.690434768577765113e-55
2.494000000000001549e+00 0.000000000000000000e+00 -1.040000000000000036e+01 1.662469000473906928e-53
2.504000000000000892e+00 4.000000000000000222e-01 -9.599999999999999645e+00 1.503766252013549837e-51
2.514000000000000679e+00 0.000000000000000000e+00 -1.040000000000000036e+01 1.251061763977168882e-49
2.524000000000001798e+00 0.000000000000000000e+00 -9.599999999999999645e+00 9.573016486723349295e-48
2.534000000000001585e+00 4.000000000000000222e-01 -1.040000000000000036e+01 6.737371600304816278e-46
2.544000000000000927e+00 0.000000000000000000e+00 -9.599999999999999645e+00 4.361178226017095435e-44
2.554000000000000714e+00 4.000000000000000222e-01 -1.119999999999999929e+01 2.596502873428669750e-42
2.564000000000000501e+00 4.000000000000000222e-01 -1.119999999999999929e+01 1.421822618747528059e-40
2.574000000000001620e+00 0.000000000000000000e+00 -1.040000000000000036e+01 7.160999921438553716e-39
2.584000000000001407e+00 4.000000000000000222e-01 -1.119999999999999929e+01 3.317214522020867131e-37
2.594000000000000750e+00 0.000000000000000000e+00 -1.040000000000000036e+01 1.413334908230161961e-35
2.604000000000000536e+00 0.000000000000000000e+00 -1.040000000000000036e+01 5.538450168124516221e-34
2.614000000000001656e+00 4.000000000000000222e-01 -1.280000000000000071e+01 1.996195435054866863e-32
2.624000000000001442e+00 0.000000000000000000e+00 -1.200000000000000000e+01 6.617432233063505685e-31
2.634000000000000785e+00 4.000000000000000222e-01 -1.280000000000000071e+01 2.017658149107170876e-29
2.644000000000000572e+00 0.000000000000000000e+00 -1.200000000000000000e+01 5.658187148692597468e-28
2.654000000000001691e+00 4.000000000000000222e-01 -1.280000000000000071e+01 1.459414540684600887e-26
2.664000000000001478e+00 0.000000000000000000e+00 -1.200000000000000000e+01 3.462196147925230790e-25
2.674000000000000821e+00 4.000000000000000222e-01 -1.359999999999999964e+01 7.554336177302964469e-24
2.684000000000000608e+00 4.000000000000000222e-01 -1.359999999999999964e+01 1.516046719977842940e-22
2.694000000000001727e+00 0.000000000000000000e+00 -1.280000000000000071e+01 2.798340136492952369e-21
2.704000000000001513e+00 0.000000000000000000e+00 -1.280000000000000071e+01 4.750726807851852925e-20
2.714000000000001300e+00 4.000000000000000222e-01 -1.359999999999999964e+01 7.418075531584780058e-19
2.724000000000000643e+00 0.000000000000000000e+00 -1.280000000000000071e+01 1.065354351363555542e-17
2.734000000000000430e+00 4.000000000000000222e-01 -1.519999999999999929e+01 1.407241246662135191e-16
2.744000000000001549e+00 4.000000000000000222e-01 -1.440000000000000036e+01 1.709679351890617497e-15
2.754000000000001336e+00 0.000000000000000000e+00 -1.519999999999999929e+01 1.910435661065232338e-14
2.764000000000000679e+00 4.000000000000000222e-01 -1.440000000000000036e+01 1.963458854158251620e-13
2.774000000000000465e+00 0.000000000000000000e+00 -1.519999999999999929e+01 1.856020770411920397e-12
2.784000000000001585e+00 0.000000000000000000e+00 -1.440000000000000036e+01 1.613672872752985407e-11
2.794000000000001371e+00 4.000000000000000222e-01 -1.600000000000000000e+01 1.290386477411800421e-10
2.804000000000001158e+00 4.000000000000000222e-01 -1.600000000000000000e+01 9.490645399964528304e-10
2.814000000000000501e+00 0.000000000000000000e+00 -1.519999999999999929e+01 6.420122723075792187e-09
2.824000000000002064e+00 2.000000000000000111e-01 -1.600000000000000000e+01 3.994501158540745046e-08
2.834000000000001407e+00 4.000000000000000222e-01 -1.519999999999999929e+01 2.285879916132878550e-07
2.844000000000001194e+00 5.999999999999999778e-01 -1.519999999999999929e+01 1.203139294954017436e-06
2.854000000000000536e+00 2.000000000000000111e-01 -1.760000000000000142e+01 5.824384660544508701e-06
2.864000000000002100e+00 2.000000000000000111e-01 -1.760000000000000142e+01 2.593318310500981644e-05
2.874000000000001442e+00 8.000000000000000444e-01 -1.600000000000000000e+01 1.062021337328771593e-04
2.884000000000001229e+00 2.000000000000000111e-01 -1.760000000000000142e+01 4.000205449063453148e-04
2.894000000000000572e+00 8.000000000000000444e-01 -1.680000000000000071e+01 1.385807765832402887e-03
2.904000000000000359e+00 8.000000000000000444e-01 -1.680000000000000071e+01 4.415656922147969538e-03
2.914000000000001478e+00 4.000000000000000222e-01 -1.839999999999999858e+01 1.294074544963510175e-02
2.924000000000001265e+00 4.000000000000000222e-01 -1.839999999999999858e+01 3.488148009688561008e-02
2.934000000000001052e+00 8.000000000000000444e-01 -1.680000000000000071e+01 8.647730640586563655e-02
2.944000000000000394e+00 5.999999999999999778e-01 -1.839999999999999858e+01 1.971882540448404997e-01
2.954000000000001958e+00 1.399999999999999911e+00 -1.760000000000000142e+01 4.135533740327090313e-01
2.964000000000001300e+00 1.199999999999999956e+00 -1.760000000000000142e+01 7.977259760546882017e-01
2.974000000000001087e+00 2.600000000000000089e+00 -2.000000000000000000e+01 1.415296844995030723e+00
2.984000000000000430e+00 1.800000000000000044e+00 -2.000000000000000000e+01 2.309473492369972014e+00
2.994000000000001993e+00 4.200000000000000178e+00 -1.760000000000000142e+01 3.466171636046103455e+00
3.004000000000001336e+00 4.000000000000000000e+00 -1.919999999999999929e+01 4.784744866203507918e+00
3.014000000000001123e+00 6.599999999999999645e+00 -2.000000000000000000e+01 6.074900163902133166e+00
3.024000000000000465e+00 5.000000000000000000e+00 -1.919999999999999929e+01 7.093999341519456436e+00
3.034000000000002029e+00 9.000000000000000000e+00 -2.080000000000000071e+01 7.619294873078833241e+00
3.044000000000001371e+00 5.000000000000000000e+00 -1.919999999999999929e+01 7.526794483732283325e+00
3.054000000000001158e+00 9.599999999999999645e+00 -2.080000000000000071e+01 6.838753866088120859e+00
3.064000000000000945e+00 8.400000000000000355e+00 -2.080000000000000071e+01 5.714990693500564767e+00
3.074000000000000288e+00 1.800000000000000044e+00 -2.000000000000000000e+01 4.392641098196958360e+00
3.084000000000001851e+00 3.200000000000000178e+00 -2.000000000000000000e+01 3.105328523785462203e+00
3.094000000000001194e+00 5.999999999999999778e-01 -2.239999999999999858e+01 2.019114851786869114e+00
3.104000000000000981e+00 1.000000000000000000e+00 -2.160000000000000142e+01 1.207497201593350944e+00
3.114000000000000323e+00 4.000000000000000222e-01 -2.239999999999999858e+01 6.641755459811051754e-01
3.124000000000001886e+00 5.999999999999999778e-01 -2.160000000000000142e+01 3.360092775053828973e-01
3.134000000000001229e+00 2.000000000000000111e-01 -2.239999999999999858e+01 1.563476273562335317e-01
3.144000000000001016e+00 5.999999999999999778e-01 -2.160000000000000142e+01 6.691183806599466932e-02
3.154000000000000359e+00 2.000000000000000111e-01 -2.239999999999999858e+01 2.633821048340725252e-02
3.164000000000001922e+00 2.000000000000000111e-01 -2.160000000000000142e+01 9.535450298646785255e-03
3.174000000000001265e+00 5.999999999999999778e-01 -2.319999999999999929e+01 3.175175892148605992e-03
3.184000000000001052e+00 2.000000000000000111e-01 -2.319999999999999929e+01 9.724471525687803991e-04
3.194000000000000838e+00 4.000000000000000222e-01 -2.239999999999999858e+01 2.739276478721379719e-04
3.204000000000001958e+00 4.000000000000000222e-01 -2.319999999999999929e+01 7.097041856643791823e-05
3.214000000000001744e+00 0.000000000000000000e+00 -2.239999999999999858e+01 1.691182607830208791e-05
3.224000000000001087e+00 4.000000000000000222e-01 -2.239999999999999858e+01 3.706596229623933776e-06
3.234000000000000874e+00 0.000000000000000000e+00 -2.480000000000000071e+01 7.471911072124087065e-07
3.244000000000000217e+00 2.000000000000000111e-01 -2.400000000000000000e+01 1.385350762588193349e-07
3.254000000000001780e+00 5.999999999999999778e-01 -2.480000000000000071e+01 2.362432674292563815e-08
3.264000000000001123e+00 5.999999999999999778e-01 -2.400000000000000000e+01 3.705363097882009696e-09
3.274000000000000909e+00 0.000000000000000000e+00 -2.480000000000000071e+01 5.345320402410674201e-10
3.284000000000000252e+00 2.000000000000000111e-01 -2.400000000000000000e+01 7.092320472777484204e-11
3.294000000000001815e+00 4.000000000000000222e-01 -2.560000000000000142e+01 8.655150007906766566e-12
3.304000000000001158e+00 4.000000000000000222e-01 -2.480000000000000071e+01 9.714769174965928218e-13
3.314000000000000945e+00 0.000000000000000000e+00 -2.560000000000000142e+01 1.002910115751649946e-13
3.324000000000000732e+00 2.000000000000000111e-01 -2.560000000000000142e+01 9.522767395846635103e-15
3.334000000000001851e+00 4.000000000000000222e-01 -2.480000000000000071e+01 8.316411680742757775e-16
3.344000000000001638e+00 2.000000000000000111e-01 -2.480000000000000071e+01 6.680060902451618430e-17
3.354000000000000981e+00 4.000000000000000222e-01 -2.719999999999999929e+01 4.935106203079357304e-18
3.364000000000000767e+00 4.000000000000000222e-01 -2.639999999999999858e+01 3.353391221112796441e-19
3.374000000000001886e+00 0.000000000000000000e+00 -2.719999999999999929e+01 2.095769819256892045e-20
3.384000000000001673e+00 4.000000000000000222e-01 -2.639999999999999858e+01 1.204687986820013919e-21
3.394000000000001016e+00 0.000000000000000000e+00 -2.719999999999999929e+01 6.369087510948776975e-23
3.404000000000000803e+00 4.000000000000000222e-01 -2.639999999999999858e+01 3.097073352545990513e-24
3.414000000000000590e+00 0.000000000000000000e+00 -2.800000000000000000e+01 1.385151911800454242e-25
3.424000000000001709e+00 4.000000000000000222e-01 -2.800000000000000000e+01 5.697901783437597997e-27
3.434000000000001496e+00 0.000000000000000000e+00 -2.719999999999999929e+01 2.155778572306960000e-28
3.444000000000000838e+00 0.000000000000000000e+00 -2.719999999999999929e+01 7.501791365798309001e-30
3.454000000000000625e+00 4.000000000000000222e-01 -2.800000000000000000e+01 2.401029253433782431e-31
3.464000000000001744e+00 4.000000000000000222e-01 -2.719999999999999929e+01 7.068081685076431525e-33
3.474000000000001531e+00 0.000000000000000000e+00 -2.960000000000000142e+01 1.913715204549436551e-34
3.484000000000000874e+00 4.000000000000000222e-01 -2.880000000000000071e+01 4.765677982259663579e-36
3.494000000000000661e+00 0.000000000000000000e+00 -2.960000000000000142e+01 1.091550213126240010e-37
3.504000000000001780e+00 0.000000000000000000e+00 -2.960000000000000142e+01 2.299505129877274637e-39
3.514000000000001567e+00 4.000000000000000222e-01 -2.880000000000000071e+01 4.455502437632538978e-41
3.524000000000000909e+00 4.000000000000000222e-01 -2.880000000000000071e+01 7.940185110681306037e-43
3.534000000000000696e+00 0.000000000000000000e+00 -3.039999999999999858e+01 1.301476131892678457e-44
3.544000000000001815e+00 4.000000000000000222e-01 -2.960000000000000142e+01 1.962065165149581882e-46
3.554000000000001602e+00 0.000000000000000000e+00 -3.039999999999999858e+01 2.720584914464750818e-48
3.564000000000001389e+00 4.000000000000000222e-01 -3.039999999999999858e+01 3.469626951829400580e-50
3.574000000000000732e+00 0.000000000000000000e+00 -2.960000000000000142e+01 4.069817348442929082e-52
3.584000000000000519e+00 4.000000000000000222e-01 -2.960000000000000142e+01 4.390749833990098393e-54
3.594000000000001638e+00 0.000000000000000000e+00 -3.200000000000000000e+01 4.356865040326571540e-56
3.604000000000001425e+00 4.000000000000000222e-01 -3.119999999999999929e+01 3.976318464334023716e-58
3.614000000000000767e+00 0.000000000000000000e+00 -3.200000000000000000e+01 3.337796472173418135e-60
3.624000000000000554e+00 0.000000000000000000e+00 -3.119999999999999929e+01 2.576974859044863857e-62
3.634000000000001673e+00 4.000000000000000222e-01 -3.200000000000000000e+01 1.829920197963064515e-64
3.644000000000001460e+00 2.000000000000000111e-01 -3.119999999999999929e+01 1.195159199590928705e-66
3.654000000000000803e+00 4.000000000000000222e-01 -3.279999999999999716e+01 7.179447195283858004e-69
3.664000000000000590e+00 4.000000000000000222e-01 -3.279999999999999716e+01 3.966686620658793448e-71
3.674000000000001709e+00 0.000000000000000000e+00 -3.200000000000000000e+01 2.015748827868536880e-73
3.684000000000001496e+00 4.000000000000000222e-01 -3.200000000000000000e+01 9.421424655952757478e-76
3.694000000000001283e+00 0.000000000000000000e+00 -3.279999999999999716e+01 4.050124575885510999e-78
3.704000000000000625e+00 0.000000000000000000e+00 -3.200000000000000000e+01 1.601370496491366093e-80
3.714000000000002188e+00 4.000000000000000222e-01 -3.439999999999999858e+01 5.823537854740823585e-83
3.724000000000001531e+00 0.000000000000000000e+00 -3.439999999999999858e+01 1.947841532395293416e-85
3.734000000000001318e+00 4.000000000000000222e-01 -3.279999999999999716e+01 5.992278359774779941e-88
3.744000000000000661e+00 4.000000000000000222e-01 -3.360000000000000142e+01 1.695516326575996902e-90
3.754000000000000448e+00 0.000000000000000000e+00 -3.439999999999999858e+01 4.412488754030389381e-93
3.764000000000001567e+00 4.000000000000000222e-01 -3.360000000000000142e+01 1.056177437898852249e-95
3.774000000000001354e+00 0.000000000000000000e+00 -3.520000000000000284e+01 2.325207949180885678e-98
3.784000000000000696e+00 4.000000000000000222e-01 -3.520000000000000284e+01 4.708237380511439485e-101
3.794000000000000483e+00 0.000000000000000000e+00 -3.360000000000000142e+01 8.768524947298796102e-104
3.804000000000002046e+00 0.000000000000000000e+00 -3.439999999999999858e+01 1.501987684408680411e-106
3.814000000000001389e+00 5.999999999999999778e-01 -3.520000000000000284e+01 2.366343788420819951e-109
3.824000000000001176e+00 4.000000000000000222e-01 -3.439999999999999858e+01 3.428948384144001800e-112
3.834000000000000519e+00 0.000000000000000000e+00 -3.679999999999999716e+01 4.569994675412260533e-115
3.844000000000002082e+00 4.000000000000000222e-01 -3.600000000000000000e+01 5.601986775344201981e-118
3.854000000000001425e+00 0.000000000000000000e+00 -3.679999999999999716e+01 6.315970651311476396e-121
3.864000000000001211e+00 5.999999999999999778e-01 -3.600000000000000000e+01 6.549524426524873852e-124
3.874000000000000554e+00 0.000000000000000000e+00 -3.679999999999999716e+01 6.246706021581887159e-127
3.884000000000002117e+00 0.000000000000000000e+00 -3.600000000000000000e+01 5.479791174250841266e-130
3.894000000000001460e+00 4.000000000000000222e-01 -3.679999999999999716e+01 4.421285786046224934e-133
3.904000000000001247e+00 0.000000000000000000e+00 -3.600000000000000000e+01 3.280989241851587990e-136
3.914000000000000590e+00 4.000000000000000222e-01 -3.760000000000000142e+01 2.239405103224176209e-139
3.924000000000000377e+00 4.000000000000000222e-01 -3.760000000000000142e+01 1.405827905022575198e-142
3.934000000000001940e+00 0.000000000000000000e+00 -3.679999999999999716e+01 8.117144822309440387e-146
3.944000000000001283e+00 4.000000000000000222e-01 -3.679999999999999716e+01 4.310682816403077267e-149
3.954000000000001069e+00 0.000000000000000000e+00 -3.920000000000000284e+01 2.105525380661734281e-152
3.964000000000000412e+00 4.000000000000000222e-01 -3.679999999999999716e+01 9.459028465105511366e-156
3.974000000000001975e+00 0.000000000000000000e+00 -3.920000000000000284e+01 3.908446960395141727e-159
3.984000000000001318e+00 4.000000000000000222e-01 -3.920000000000000284e+01 1.485366250488515529e-162
3.994000000000001105e+00 0.000000000000000000e+00 -3.839999999999999858e+01 5.191998041855606260e-166
4.004000000000000448e+00 4.000000000000000222e-01 -3.839999999999999858e+01 1.669195199042730945e-169
4.014000000000002011e+00 0.000000000000000000e+00 -4.000000000000000000e+01 4.935729753372805800e-173
4.024000000000001798e+00 4.000000000000000222e-01 -3.839999999999999858e+01 1.342354606014868507e-176
4.034000000000000696e+00 0.000000000000000000e+00 -4.000000000000000000e+01 3.357799660232209562e-180
4.044000000000000483e+00 4.000000000000000222e-01 -4.000000000000000000e+01 7.725274911742582381e-184
4.054000000000002046e+00 0.000000000000000000e+00 -3.920000000000000284e+01 1.634725150612673409e-187
4.064000000000001833e+00 0.000000000000000000e+00 -4.000000000000000000e+01 3.181611768984847330e-191
4.074000000000001620e+00 4.000000000000000222e-01 -3.920000000000000284e+01 5.695361083731662861e-195
4.084000000000000519e+00 0.000000000000000000e+00 -3.920000000000000284e+01 9.377066181442116013e-199
4.094000000000000306e+00 4.000000000000000222e-01 -4.160000000000000142e+01 1.419986899945565082e-202
4.104000000000001869e+00 0.000000000000000000e+00 -4.079999999999999716e+01 1.977758835332177061e-206
4.114000000000001656e+00 4.000000000000000222e-01 -4.160000000000000142e+01 2.533576182528700475e-210
4.124000000000000554e+00 4.000000000000000222e-01 -4.079999999999999716e+01 2.985150564727350973e-214
4.134000000000000341e+00 0.000000000000000000e+00 -4.160000000000000142e+01 3.234969221416884224e-218
4.144000000000001904e+00 4.000000000000000222e-01 -4.079999999999999716e+01 3.224376178419101100e-222
4.154000000000001691e+00 0.000000000000000000e+00 -4.239999999999999858e+01 2.955921482038009685e-226
4.164000000000001478e+00 4.000000000000000222e-01 -4.239999999999999858e+01 2.492365450605114535e-230
4.174000000000000377e+00 0.000000000000000000e+00 -4.160000000000000142e+01 1.932867972578103703e-234
4.184000000000001940e+00 0.000000000000000000e+00 -4.239999999999999858e+01 1.378682605650456826e-238
4.194000000000001727e+00 4.000000000000000222e-01 -4.160000000000000142e+01 9.044780702284357955e-243
4.204000000000001513e+00 0.000000000000000000e+00 -4.160000000000000142e+01 5.457621659128635461e-247
4.214000000000000412e+00 4.000000000000000222e-01 -4.400000000000000000e+01 3.028868708891540966e-251
4.224000000000001975e+00 0.000000000000000000e+00 -4.320000000000000284e+01 1.546069847579354467e-255
4.234000000000001762e+00 4.000000000000000222e-01 -4.400000000000000000e+01 7.258542282631904172e-260
4.244000000000001549e+00 4.000000000000000222e-01 -4.320000000000000284e+01 3.134305686098162822e-264
4.254000000000000448e+00 0.000000000000000000e+00 -4.400000000000000000e+01 1.244815332565867716e-268
4.264000000000000234e+00 4.000000000000000222e-01 -4.320000000000000284e+01 4.547159060630171064e-273
4.274000000000001798e+00 0.000000000000000000e+00 -4.479999999999999716e+01 1.527731390724241936e-277
4.284000000000001585e+00 0.000000000000000000e+00 -4.400000000000000000e+01 4.720907567027264462e-282
4.294000000000001371e+00 4.000000000000000222e-01 -4.479999999999999716e+01 1.341762441784625352e-286
4.304000000000000270e+00 0.000000000000000000e+00 -4.479999999999999716e+01 3.507497771304550800e-291
4.314000000000001833e+00 4.000000000000000222e-01 -4.400000000000000000e+01 8.433169226062498356e-296
4.324000000000001620e+00 4.000000000000000222e-01 -4.400000000000000000e+01 1.864901360037577724e-300
4.334000000000001407e+00 0.000000000000000000e+00 -4.639999999999999858e+01 3.793084824671872222e-305
4.344000000000000306e+00 4.000000000000000222e-01 -4.560000000000000142e+01 7.095792107340958007e-310
4.354000000000001869e+00 0.000000000000000000e+00 -4.639999999999999858e+01 1.220902126641860121e-314
4.364000000000001656e+00 4.000000000000000222e-01 -4.560000000000000142e+01 1.932241334320531110e-319
4.374000000000001442e+00 -2.000000000000000111e-01 -4.639999999999999858e+01 0.000000000000000000e+00
4.384000000000000341e+00 4.000000000000000222e-01 -4.639999999999999858e+01 0.000000000000000000e+00
4.394000000000001904e+00 0.000000000000000000e+00 -4.560000000000000142e+01 0.000000000000000000e+00
4.404000000000001691e+00 0.000000000000000000e+00 -4.560000000000000142e+01 0.000000000000000000e+00
4.414000000000001478e+00 4.000000000000000222e-01 -4.720000000000000284e+01 0.000000000000000000e+00
4.424000000000001265e+00 4.000000000000000222e-01 -4.720000000000000284e+01 0.000000000000000000e+00
4.434000000000000163e+00 0.000000000000000000e+00 -4.560000000000000142e+01 0.000000000000000000e+00
4.444000000000001727e+00 4.000000000000000222e-01 -4.639999999999999858e+01 0.000000000000000000e+00
4.454000000000001513e+00 0.000000000000000000e+00 -4.720000000000000284e+01 0.000000000000000000e+00
4.464000000000001300e+00 4.000000000000000222e-01 -4.720000000000000284e+01 0.000000000000000000e+00
4.474000000000000199e+00 0.000000000000000000e+00 -4.560000000000000142e+01 0.000000000000000000e+00
4.484000000000001762e+00 4.000000000000000222e-01 -4.720000000000000284e+01 0.000000000000000000e+00
4.494000000000001549e+00 0.000000000000000000e+00 -4.560000000000000142e+01 0.000000000000000000e+00
4.504000000000001336e+00 0.000000000000000000e+00 -4.560000000000000142e+01 0.000000000000000000e+00
4.514000000000000234e+00 4.000000000000000222e-01 -4.720000000000000284e+01 0.000000000000000000e+00
4.524000000000001798e+00 4.000000000000000222e-01 -4.560000000000000142e+01 0.000000000000000000e+00
4.534000000000001585e+00 0.000000000000000000e+00 -4.639999999999999858e+01 0.000000000000000000e+00
4.544000000000001371e+00 4.000000000000000222e-01 -4.560000000000000142e+01 0.000000000000000000e+00
4.554000000000001158e+00 0.000000000000000000e+00 -4.639999999999999858e+01 0.000000000000000000e+00
4.564000000000001833e+00 4.000000000000000222e-01 -4.560000000000000142e+01 0.000000000000000000e+00
4.574000000000001620e+00 0.000000000000000000e+00 -4.639999999999999858e+01 0.000000000000000000e+00
4.584000000000001407e+00 4.000000000000000222e-01 -4.560000000000000142e+01 0.000000000000000000e+00
4.594000000000001194e+00 0.000000000000000000e+00 -4.639999999999999858e+01 0.000000000000000000e+00
4.604000000000000092e+00 0.000000000000000000e+00 -4.639999999999999858e+01 0.000000000000000000e+00
4.614000000000001656e+00 4.000000000000000222e-01 -4.400000000000000000e+01 0.000000000000000000e+00
4.624000000000001442e+00 0.000000000000000000e+00 -4.400000000000000000e+01 0.000000000000000000e+00
4.634000000000001229e+00 4.000000000000000222e-01 -4.639999999999999858e+01 0.000000000000000000e+00
4.644000000000000128e+00 0.000000000000000000e+00 -4.400000000000000000e+01 0.000000000000000000e+00
4.654000000000001691e+00 4.000000000000000222e-01 -4.479999999999999716e+01 0.000000000000000000e+00
4.664000000000001478e+00 4.000000000000000222e-01 -4.400000000000000000e+01 0.000000000000000000e+00
4.674000000000001265e+00 0.000000000000000000e+00 -4.479999999999999716e+01 0.000000000000000000e+00
4.684000000000001052e+00 0.000000000000000000e+00 -4.479999999999999716e+01 0.000000000000000000e+00
4.694000000000001727e+00 4.000000000000000222e-01 -4.320000000000000284e+01 0.000000000000000000e+00
4.704000000000001513e+00 0.000000000000000000e+00 -4.320000000000000284e+01 0.000000000000000000e+00
4.714000000000001300e+00 4.000000000000000222e-01 -4.479999999999999716e+01 0.000000000000000000e+00
4.724000000000001087e+00 4.000000000000000222e-01 -4.320000000000000284e+01 0.000000000000000000e+00
4.734000000000001762e+00 0.000000000000000000e+00 -4.400000000000000000e+01 0.000000000000000000e+00
4.744000000000001549e+00 4.000000000000000222e-01 -4.400000000000000000e+01 0.000000000000000000e+00
4.754000000000001336e+00 0.000000000000000000e+00 -4.320000000000000284e+01 0.000000000000000000e+00
4.764000000000001123e+00 4.000000000000000222e-01 -4.400000000000000000e+01 0.000000000000000000e+00
4.774000000000000909e+00 0.000000000000000000e+00 -4.160000000000000142e+01 0.000000000000000000e+00
4.784000000000001585e+00 4.000000000000000222e-01 -4.239999999999999858e+01 0.000000000000000000e+00
4.794000000000001371e+00 0.000000000000000000e+00 -4.160000000000000142e+01 0.000000000000000000e+00
4.804000000000001158e+00 0.000000000000000000e+00 -4.239999999999999858e+01 0.000000000000000000e+00
4.814000000000000945e+00 4.000000000000000222e-01 -4.160000000000000142e+01 0.000000000000000000e+00
4.824000000000001620e+00 0.000000000000000000e+00 -4.239999999999999858e+01 0.000000000000000000e+00
4.834000000000001407e+00 4.000000000000000222e-01 -4.079999999999999716e+01 0.000000000000000000e+00
4.844000000000001194e+00 0.000000000000000000e+00 -4.239999999999999858e+01 0.000000000000000000e+00
4.854000000000000981e+00 4.000000000000000222e-01 -4.079999999999999716e+01 0.000000000000000000e+00
4.864000000000001656e+00 0.000000000000000000e+00 -4.079999999999999716e+01 0.000000000000000000e+00
4.874000000000001442e+00 4.000000000000000222e-01 -4.160000000000000142e+01 0.000000000000000000e+00
4.884000000000001229e+00 0.000000000000000000e+00 -4.160000000000000142e+01 0.000000000000000000e+00
4.894000000000001016e+00 4.000000000000000222e-01 -3.920000000000000284e+01 0.000000000000000000e+00
4.904000000000001691e+00 4.000000000000000222e-01 -4.160000000000000142e+01 0.000000000000000000e+00
4.914000000000001478e+00 0.000000000000000000e+00 -3.920000000000000284e+01 0.000000000000000000e+00
4.924000000000001265e+00 4.000000000000000222e-01 -3.920000000000000284e+01 0.000000000000000000e+00
4.934000000000001052e+00 0.000000000000000000e+00 -4.000000000000000000e+01 0.000000000000000000e+00
4.944000000000000838e+00 4.000000000000000222e-01 -4.000000000000000000e+01 0.000000000000000000e+00
4.954000000000001513e+00 0.000000000000000000e+00 -3.920000000000000284e+01 0.000000000000000000e+00
4.964000000000001300e+00 0.000000000000000000e+00 -4.000000000000000000e+01 0.000000000000000000e+00
4.974000000000001087e+00 4.000000000000000222e-01 -3.839999999999999858e+01 0.000000000000000000e+00
4.984000000000000874e+00 0.000000000000000000e+00 -3.920000000000000284e+01 0.000000000000000000e+00
4.994000000000001549e+00 4.000000000000000222e-01 -3.839999999999999858e+01 0.000000000000000000e+00
5.004000000000001336e+00 4.000000000000000222e-01 -3.839999999999999858e+01 0.000000000000000000e+00
5.014000000000001123e+00 0.000000000000000000e+00 -3.920000000000000284e+01 0.000000000000000000e+00
5.024000000000000909e+00 4.000000000000000222e-01 -3.920000000000000284e+01 0.000000000000000000e+00
5.034000000000001585e+00 0.000000000000000000e+00 -3.679999999999999716e+01 0.000000000000000000e+00
5.044000000000001371e+00 4.000000000000000222e-01 -3.760000000000000142e+01 0.000000000000000000e+00
5.054000000000001158e+00 0.000000000000000000e+00 -3.679999999999999716e+01 0.000000000000000000e+00
5.064000000000000945e+00 4.000000000000000222e-01 -3.679999999999999716e+01 0.000000000000000000e+00
5.074000000000002508e+00 0.000000000000000000e+00 -3.760000000000000142e+01 0.000000000000000000e+00
5.084000000000001407e+00 0.000000000000000000e+00 -3.760000000000000142e+01 0.000000000000000000e+00
5.094000000000001194e+00 4.000000000000000222e-01 -3.600000000000000000e+01 0.000000000000000000e+00
5.104000000000000981e+00 4.000000000000000222e-01 -3.600000000000000000e+01 0.000000000000000000e+00
5.114000000000000767e+00 0.000000000000000000e+00 -3.679999999999999716e+01 0.000000000000000000e+00
5.124000000000001442e+00 4.000000000000000222e-01 -3.679999999999999716e+01 0.000000000000000000e+00
5.134000000000001229e+00 0.000000000000000000e+00 -3.600000000000000000e+01 0.000000000000000000e+00
5.144000000000001016e+00 4.000000000000000222e-01 -3.679999999999999716e+01 0.000000000000000000e+00
5.154000000000000803e+00 0.000000000000000000e+00 -3.439999999999999858e+01 0.000000000000000000e+00
5.164000000000001478e+00 0.000000000000000000e+00 -3.520000000000000284e+01 0.000000000000000000e+00
5.174000000000001265e+00 4.000000000000000222e-01 -3.439999999999999858e+01 0.000000000000000000e+00
5.184000000000001052e+00 4.000000000000000222e-01 -3.520000000000000284e+01 0.000000000000000000e+00
5.194000000000000838e+00 0.000000000000000000e+00 -3.439999999999999858e+01 0.000000000000000000e+00
5.204000000000002402e+00 0.000000000000000000e+00 -3.520000000000000284e+01 0.000000000000000000e+00
5.214000000000001300e+00 4.000000000000000222e-01 -3.360000000000000142e+01 0.000000000000000000e+00
5.224000000000001087e+00 4.000000000000000222e-01 -3.360000000000000142e+01 0.000000000000000000e+00
5.234000000000000874e+00 0.000000000000000000e+00 -3.439999999999999858e+01 0.000000000000000000e+00
5.244000000000002437e+00 4.000000000000000222e-01 -3.360000000000000142e+01 0.000000000000000000e+00
5.254000000000001336e+00 0.000000000000000000e+00 -3.439999999999999858e+01 0.000000000000000000e+00
5.264000000000001123e+00 0.000000000000000000e+00 -3.439999999999999858e+01 0.000000000000000000e+00
5.274000000000000909e+00 4.000000000000000222e-01 -3.200000000000000000e+01 0.000000000000000000e+00
5.284000000000000696e+00 0.000000000000000000e+00 -3.279999999999999716e+01 0.000000000000000000e+00
5.294000000000002260e+00 4.000000000000000222e-01 -3.200000000000000000e+01 0.000000000000000000e+00
5.304000000000001158e+00 4.000000000000000222e-01 -3.279999999999999716e+01 0.000000000000000000e+00
5.314000000000000945e+00 0.000000000000000000e+00 -3.200000000000000000e+01 0.000000000000000000e+00
5.324000000000000732e+00 4.000000000000000222e-01 -3.279999999999999716e+01 0.000000000000000000e+00
